9;1927-04-13;19:50;19:23;8:48;4;10;x;"Clear. Disturbed by Traffic."
19:25;8.3;6.8;;8.6
20:14;6.8;5.8;6.5;6.9
19:33;20:14
9;8;8;9;10;10;12;10;9;8;8;7;8;7;6;5;7;
7;7;8;9;10;10;10;7;7;6;6;7;7;6;5;5;5;a
10;10;11;13;12;12;11;9;7;8;7;6;7;7;4;3;1;
1;0;-1;-3;-3;-3;-5;-6;-8;-6;-6;-6;-6;-4;-3;-5;-6;
-6;-7;-7;-7;-6;-6;-4;-6;-6;-4;-3;0;2;2;3;3;3;
3;6;6;6;6;6;7;4;4;6;7;8;9;8;8;8;9;
9;10;10;11;11;12;12;12;13;13;16;17;19;20;20;21;21;a
3;4;6;3;2;-2;-10;-10;-11;-12;-13;-14;-11;-10;-9;-8;-7;
-7;-6;-5;-3;-3;-1;-1;-5;-4;-2;0;2;3;5;5;5;5;
5;5;4;3;4;4;6;4;5;6;7;8;10;13;15;16;18;a
-6;-8;-9;-9;-8;-7;-6;-9;-9;-10;-12;-16;-16;-16;-15;-13;-12;a
-3;-1;0;-1;-2;-3;-4;-6;-6;-5;-3;-3;-2;-1;0;1;3;
3;3;4;4;5;6;7;4;3;4;6;6;8;10;11;10;10;
10;10;9;12;10;9;9;9;8;7;9;10;12;12;13;14;14;
14;15;15;16;18;19;20;19;19;19;20;21;21;21;20;20;19;
19;18;19;20;20;20;20;18;15;15;16;17;18;20;20;20;20;
20;20;20;19;18;15;14;12;8;8;6;4;5;3;3;1;-3;
-3;-3;-1;-3;-4;-2;-1;-4;-7;-7;-8;-8;-9;-9;-10;-10;-10;
-10;-9;-9;-9;-8;-7;-4;-6;-7;-9;-7;-7;-6;-5;-5;-5;-4;

